step,energy,avg_error,long_links,self_aware,total_activity,total_weights,generation,perception_conflict
92,2989.995459087469,0.037413610045308604,8,0,448,6334.276982077936,1,1.0
93,3017.0045066298007,0.03753101409899614,8,0,448,6386.46828932387,1,1.0
94,3040.984996880042,0.03759678697898061,8,0,448,6438.607571550995,1,1.0
95,3065.975183479535,0.03753382462568311,8,0,448,6490.69488095062,1,1.0
96,3091.877472024551,0.03754546219451648,8,0,448,6542.730269662025,1,1.0
97,3117.742596518191,0.03752697939941293,8,0,448,6594.7137897725215,1,1.0
98,3140.6035125851377,0.03741314398991177,8,0,448,6646.645493317498,1,1.0
99,3169.555899123773,0.038879200845221604,8,0,451,6698.65206281186,1,1.0
100,3197.1923334199437,0.03926180931535561,8,0,451,6750.646131828027,1,1.0
101,3228.7669887523457,0.03905633488887576,8,0,451,6802.60141749698,1,1.0
102,3256.2796203423754,0.03896562521689073,8,0,451,6854.530265756497,1,1.0
103,3282.84941455545,0.03871836936066699,8,0,451,6906.450635473216,1,1.0
104,3311.246733946573,0.03888272929186719,8,0,451,6958.369254162435,1,1.0
105,3338.6907696525636,0.03864571914807038,8,0,451,7010.291128911816,1,1.0
106,3365.9821489764013,0.03838887073441493,8,0,451,7062.224641952032,1,1.0
107,3401.287780430274,0.03806997121555751,8,0,451,7114.110429081204,1,1.0
108,3432.453100467486,0.03798575301016906,8,0,451,7165.961064793099,1,1.0
109,3455.669745297662,0.03771190785410488,8,0,451,7217.759815319633,1,1.0
110,3481.9108155947733,0.03722148416734677,8,0,451,7269.5067325114405,1,1.0
111,3508.0079033596685,0.03717489458371697,8,0,451,7321.221291424991,1,1.0
112,3535.14586932001,0.03699152797491736,8,0,451,7372.888108825598,1,1.0
113,3554.1599153514735,0.037021379446993026,8,0,451,7424.548004097639,1,1.0
114,3575.0223215866235,0.037012360875478045,8,0,451,7476.187345517241,1,1.0
115,3599.9413736445986,0.03671878862841104,8,0,451,7527.805654005496,1,1.0
116,3624.7717882292745,0.036577346233423375,8,0,451,7579.4181569059,1,1.0
117,3648.5358412833834,0.036641512814937174,8,0,451,7630.992676720697,1,1.0
118,3673.222285249196,0.0365613682595528,8,0,451,7682.5267888812905,1,1.0
119,3699.957410531969,0.03626097386152756,8,0,451,7734.009532738773,1,1.0
120,3718.6116862508825,0.036276498106062205,8,0,451,7785.440959827252,1,1.0
