step,energy,avg_error,long_links,self_aware,total_activity,total_weights,generation,perception_conflict
177,5122.121985895793,0.02905244054525686,4,0,439,10213.736498293758,1,1.0
178,5137.812275583734,0.028824319589546375,4,0,439,10259.737881055471,1,1.0
179,5151.361218299049,0.028625911126124063,4,0,439,10305.71066962105,1,1.0
180,5168.891320115215,0.028595463867319006,4,0,439,10351.637698989898,1,1.0
181,5182.3446900723675,0.028671024790622286,4,0,439,10397.519015134807,1,1.0
182,5194.723370508611,0.028888820131787854,4,0,439,10443.354663982802,1,1.0
183,5207.184083004705,0.02873508228411452,4,0,439,10489.144691415206,1,1.0
184,5226.561917882818,0.028417246278271295,4,0,439,10534.88914326766,1,1.0
185,5238.900593228132,0.02811571222494788,4,0,439,10580.588065330196,1,1.0
186,5256.221081290117,0.0278130344071985,4,0,439,10626.241503347268,1,1.0
187,5270.368722076142,0.027760047881815436,4,0,439,10671.849503017793,1,1.0
188,5285.568331677732,0.02755035055871166,4,0,439,10717.41210999521,1,1.0
189,5300.695888604919,0.02731447991798111,4,0,439,10762.929369887523,1,1.0
190,5316.771631147233,0.027281961759326765,4,0,439,10808.401328257334,1,1.0
191,5332.764839307398,0.02724179202528318,4,0,439,10853.828030621906,1,1.0
192,5348.777577230973,0.02715476424822386,4,0,439,10899.209522453193,1,1.0
193,5360.791897846518,0.027093998764006345,4,0,439,10944.545849177905,1,1.0
194,5375.751406925183,0.027019468590888475,4,0,439,10989.837056177526,1,1.0
195,5392.650359444919,0.02698324845767781,4,0,439,11035.083188788387,1,1.0
196,5405.538926254595,0.026709681579611382,4,0,439,11080.284292301692,1,1.0
197,5422.334207159492,0.026703591408502474,4,0,439,11125.440411963578,1,1.0
198,5435.07153238621,0.026664414574042845,4,0,439,11170.551592975145,1,1.0
199,5449.652174202335,0.02691558610086187,4,0,439,11215.617880492515,1,1.0
200,5462.220776178694,0.02667449014200284,4,0,439,11260.63931962687,1,1.0
201,5478.891346044064,0.026356664456896307,4,0,439,11305.615955444491,1,1.0
202,5494.452598852161,0.026288116557604244,4,0,439,11350.547832966824,1,1.0
203,5506.943931442956,0.02626998664094146,4,0,439,11395.434997170501,1,1.0
204,5524.345336039542,0.02638885449270807,4,0,439,11440.2774929874,1,1.0
205,5538.715786249229,0.026465902365369547,4,0,439,11485.075365304689,1,1.0
206,5554.096684401821,0.02639720199930416,4,0,439,11529.828658964858,1,1.0
207,5566.505036810986,0.026142434183356725,4,0,439,11574.537418765784,1,1.0
208,5579.830885618694,0.02576321340128048,4,0,439,11619.201689460759,1,1.0
209,5592.765615158697,0.02577622083381212,10,0,439,11663.821515758542,1,1.0
210,5605.511137848578,0.026055707176374118,10,0,439,11708.396942323403,1,1.0
211,5620.308039619543,0.025785815664376974,10,0,439,11752.92801377517,1,1.0
212,5634.1580629904565,0.0257081063972687,10,0,439,11797.41477468927,1,1.0
213,5647.931235125827,0.025604405498949507,10,0,439,11841.857269596774,1,1.0
214,5658.646628689969,0.02563703245031744,10,0,439,11886.255542984445,1,1.0
215,5672.3052008316545,0.025706506209631313,10,0,439,11930.60963929477,1,1.0
216,5684.971698219151,0.025440061336656206,10,0,439,11974.91960292603,1,1.0
217,5698.540028657312,0.025378165473185575,10,0,439,12019.185478232319,1,1.0
218,5708.074684852902,0.025406594450130653,10,0,439,12063.407309523602,1,1.0
219,5721.421890527223,0.025523425685701796,12,0,439,12107.585141065752,1,1.0
220,5725.756596223274,0.025436611492949006,12,0,439,12151.7190170806,1,1.0
221,5742.104624387497,0.02538330115327397,12,0,439,12195.808981745982,1,1.0
222,5750.4157181138,0.02535718607587658,12,0,439,12239.85507919577,1,1.0
223,5764.670461002378,0.02530884850589109,12,0,439,12283.857353519928,1,1.0
224,5774.824892717004,0.02536980743208421,12,0,439,12327.81584876456,1,1.0
225,5787.0088670039995,0.025261831185806608,12,0,439,12371.730608931928,1,1.0
226,5793.055135101826,0.02538228998320956,12,0,439,12415.60167798054,1,1.0
227,5803.149899585785,0.025234133075903026,12,0,439,12459.429099825149,1,1.0
228,5812.1713549586175,0.02513278565433892,12,0,439,12503.212918336827,1,1.0
229,5823.200304211903,0.024868323239911373,12,0,439,12546.953177342992,1,1.0
230,5831.066161543472,0.02493407743051368,12,0,439,12590.649920627468,1,1.0
231,5837.821656560333,0.025217395534350064,12,0,439,12634.30319193051,1,1.0
232,5854.626055218615,0.025249050083347463,12,0,439,12677.913034948859,1,1.0
233,5864.355080386066,0.025403481057652843,12,0,439,12721.479493335795,1,1.0
234,5875.981042647857,0.025723247296347077,12,0,439,12765.002610701154,1,1.0
235,5890.63638066092,0.02582148029299626,12,0,439,12808.482430611397,1,1.0
236,5899.330479316469,0.025688229462383548,12,0,439,12851.91899658964,1,1.0
237,5909.894189165441,0.02574126148144013,12,0,439,12895.312352115703,1,1.0
238,5920.40080207857,0.02599395081745861,12,0,439,12938.662540626152,1,1.0
239,5932.936950305958,0.026063629186860067,12,0,439,12981.969605514343,1,1.0
240,5942.398029711387,0.02622666264603341,12,0,439,13025.233590130465,1,1.0
241,5949.786544984254,0.02610009515818097,12,0,439,13068.454537781583,1,1.0
242,5958.160035762118,0.02603506003345216,12,0,439,13111.63249173168,1,1.0
243,5969.53043877799,0.025988250429912443,12,0,439,13154.767495201704,1,1.0
244,5980.849365845877,0.02604898418620521,12,0,439,13197.859591369612,1,1.0
245,5993.111867041518,0.02607826928732392,12,0,439,13240.908823370404,1,1.0
246,6002.314392283472,0.026130041417872975,12,0,439,13283.915234296179,1,1.0
247,6012.501109104849,0.026026483348317746,12,0,439,13326.878867196165,1,1.0
248,6024.610586851297,0.02611525133619201,12,0,439,13369.799765076776,1,1.0
249,6035.484913529418,0.026393384551117612,14,0,439,13412.677970901641,1,1.0
250,6046.3176692973775,0.026693570906179968,14,0,439,13455.513527591665,1,1.0
251,6058.1325227472735,0.026861512788940143,14,0,439,13498.306478025048,1,1.0
252,6067.8836147768925,0.026889877722975495,14,0,439,13541.056865037348,1,1.0
253,6075.715545901661,0.02674959053045313,14,0,439,13583.76473142152,1,1.0
254,6087.537922893699,0.02671261457769511,14,0,439,13626.43011992794,1,1.0
255,6099.311950389895,0.026636870529893036,14,0,439,13669.053073264484,1,1.0
256,6108.984208354564,0.026707733518457077,14,0,439,13711.633634096539,1,1.0
257,6120.6167655888175,0.026729716367977968,14,0,439,13754.171845047056,1,1.0
258,6132.263796044858,0.026614924978993818,14,0,439,13796.667748696598,1,1.0
259,6139.777611832726,0.026864770706724998,14,0,439,13839.121387583373,1,1.0
260,6146.300911215799,0.026878207616167805,14,0,439,13881.53280420329,1,1.0
261,6158.854299402345,0.026818827776766523,14,0,439,13923.90204100998,1,1.0
262,6168.342997452629,0.02656990574997244,14,0,439,13966.229140414867,1,1.0
263,6172.74281002097,0.02640056878950119,14,0,439,14008.514144787185,1,1.0
264,6180.090218629496,0.02638213728214342,14,0,439,14050.757096454032,1,1.0
265,6193.4208644382925,0.026381889954976954,14,0,439,14092.958037700413,1,1.0
266,6200.6820796408565,0.026432609417849154,14,0,439,14135.117010769283,1,1.0
267,6210.977066650197,0.02631658895360264,14,0,439,14177.23405786158,1,1.0
268,6217.204170787864,0.02613538835888353,14,0,439,14219.309221136275,1,1.0
269,6226.374789330246,0.025994973985254122,14,0,439,14261.34254271042,1,1.0
270,6235.500143090323,0.02607294082485486,14,0,439,14303.334064659175,1,1.0
271,6242.591194774172,0.026025040793161373,14,0,439,14345.283829015863,1,1.0
272,6249.639040453779,0.025994268270469804,14,0,439,14387.191877772006,1,1.0
273,6259.689889744244,0.02575601872024498,14,0,439,14429.058252877365,1,1.0
274,6274.612382308774,0.025746787664037384,14,0,439,14470.882996239998,1,1.0
275,6285.458826161447,0.02592395280740166,14,0,439,14512.666149726267,1,1.0
276,6293.293163785928,0.02608361203537042,14,0,439,14554.407755160926,1,1.0
277,6306.109289926137,0.026198214502750353,14,0,439,14596.107854327123,1,1.0
278,6316.921580802585,0.02619817983615953,14,0,439,14637.766488966467,1,1.0
279,6325.643807814306,0.02610545498118273,14,0,439,14679.383700779052,1,1.0
280,6333.398122735043,0.02592013011776152,14,0,439,14720.959531423516,1,1.0
281,6344.101949309505,0.025691436073114807,14,0,439,14762.494022517074,1,1.0
282,6350.793562629667,0.025347348238277605,14,0,439,14803.987215635549,1,1.0
283,6362.253243112844,0.0256343627106784,14,0,439,14845.43915231344,1,1.0
284,6368.7194586514015,0.025752727466378033,14,0,439,14886.849874043935,1,1.0
285,6377.2728576331565,0.02562905795694292,14,0,439,14928.219422278971,1,1.0
286,6385.761641764834,0.025606099798696852,14,0,439,14969.547838429275,1,1.0
287,6394.176400224514,0.02539580880341189,14,0,439,15010.835163864389,1,1.0
288,6403.521134893878,0.025435895042092035,14,0,439,15052.081439912728,1,1.0
289,6408.845560962446,0.025381844932236133,14,0,439,15093.286707861624,1,1.0
290,6414.073855176654,0.02542395875549402,14,0,439,15134.45100895735,1,1.0
291,6426.263357360659,0.02538785977004868,14,0,439,15175.57438440517,1,1.0
292,6432.428445288929,0.025447425567336545,14,0,439,15216.656875369394,1,1.0
293,6437.50730566833,0.025689968349822706,14,0,439,15257.698522973391,1,1.0
294,6446.604427025121,0.025796228409291952,14,0,439,15298.699368299653,1,1.0
295,6453.747381995475,0.025699960536626598,14,0,439,15339.659452389826,1,1.0
296,6460.807367034932,0.025756005205829106,14,0,439,15380.578816244757,1,1.0
297,6467.742530048328,0.02588303110229628,14,0,439,15421.45750082453,1,1.0
298,6477.673636693699,0.02591176814048495,14,0,439,15462.295547048512,1,1.0
299,6488.474971278224,0.023872912392214975,14,0,440,15503.092995795383,1,1.0
