step,energy,avg_error,long_links,self_aware,total_activity,total_weights,generation,perception_conflict
209,27067.40192177477,0.001875,6,0,436,11151.193227464051,1,0.0
210,27200.187009276142,0.001875,6,0,436,11194.912498628304,1,0.0
211,27332.92839086856,0.001875,6,0,436,11238.618407582399,1,0.0
212,27465.626043881635,0.001875,6,0,436,11282.346986925415,1,0.0
213,27598.28000482743,0.001875,6,0,436,11326.039054205394,1,0.0
214,27730.89028656094,0.001875,6,0,436,11369.718266488257,1,0.0
215,27863.45690989462,0.001875,6,0,436,11413.376666322367,1,0.0
216,27995.979909713766,0.001875,6,0,436,11457.00018085293,1,0.0
217,28128.459311638635,0.001875,6,0,436,11500.598075131713,1,0.0
218,28260.895159103344,0.001875,6,0,436,11544.152535290132,1,0.0
219,28393.287495498418,0.001875,6,0,436,11587.663604926085,1,0.0
220,28525.636364170823,0.001875,6,0,436,11631.131327594027,1,0.0
221,28657.94180582752,0.001875,6,0,436,11674.558343302537,1,0.0
222,28790.203846324996,0.001875,6,0,436,11717.959502524325,1,0.0
223,28922.42252887981,0.001875,6,0,436,11761.317445183915,1,0.0
224,29054.597896665127,0.001875,6,0,436,11804.632214682466,1,0.0
225,29186.72999281075,0.001875,6,0,436,11847.903854377917,1,0.0
226,29318.818860403164,0.001875,6,0,436,11891.13240758504,1,0.0
227,29450.864523923316,0.001875,6,0,436,11934.336479849564,1,0.0
228,29582.867024933465,0.001875,6,0,436,11977.49898985186,1,0.0
229,29714.826406390395,0.001875,6,0,436,12020.618543070095,1,0.0
230,29846.742711207728,0.001875,6,0,436,12063.695182666777,1,0.0
231,29978.615982255968,0.001875,6,0,436,12106.728951761459,1,0.0
232,30110.446262362537,0.001875,6,0,436,12149.719893430778,1,0.0
233,30242.233594311827,0.001875,6,0,436,12192.668050708508,1,0.0
234,30373.97800891696,0.001875,6,0,436,12235.585394864507,1,0.0
235,30505.67954080467,0.001875,6,0,436,12278.468112289096,1,0.0
236,30637.338226631924,0.001875,6,0,436,12321.31417274679,1,0.0
237,30768.95409500994,0.001875,6,0,436,12364.131621983799,1,0.0
238,30900.527188508524,0.001875,6,0,436,12406.906501414436,1,0.0
239,31031.85754965467,0.001875,10,0,436,12449.638853856151,1,0.0
240,31163.145220932587,0.001875,10,0,436,12492.328722083827,1,0.0
241,31294.390244783757,0.001875,10,0,436,12534.97614882981,1,0.0
242,31425.592663606974,0.001875,10,0,436,12577.581176783977,1,0.0
243,31556.752519758382,0.001875,10,0,436,12620.143848593741,1,0.0
244,31687.86985555152,0.001875,10,0,436,12662.664206864149,1,0.0
245,31818.944713257362,0.001875,10,0,436,12705.142294157855,1,0.0
246,31949.977135104367,0.001875,10,0,436,12747.578152995226,1,0.0
247,32080.967163278514,0.001875,10,0,436,12789.971825854353,1,0.0
248,32211.91483992334,0.001875,10,0,436,12832.32335517108,1,0.0
249,32342.82020714,0.001875,10,0,436,12874.632783339097,1,0.0
250,32473.683306987292,0.001875,10,0,436,12916.900152709924,1,0.0
251,32604.504181481698,0.001875,10,0,436,12959.125505592989,1,0.0
252,32735.282872597443,0.001875,10,0,436,13001.308884255664,1,0.0
253,32866.01942226652,0.001875,10,0,436,13043.450330923302,1,0.0
254,32996.71387237874,0.001875,10,0,436,13085.549887779283,1,0.0
255,33127.36626478178,0.001875,10,0,436,13127.607596965052,1,0.0
256,33257.976641281195,0.001875,10,0,436,13169.623500580163,1,0.0
257,33388.545043640515,0.001875,10,0,436,13211.59764068233,1,0.0
258,33519.07151358123,0.001875,10,0,436,13253.530059287454,1,0.0
259,33649.556092782856,0.001875,10,0,436,13295.42079836967,1,0.0
260,33779.998822883,0.001875,10,0,436,13337.269899861409,1,0.0
261,33910.39974547734,0.001875,10,0,436,13379.077405653401,1,0.0
262,34040.75890211975,0.001875,10,0,436,13420.84335759475,1,0.0
263,34171.07633432226,0.001875,10,0,436,13462.567797492962,1,0.0
264,34301.352083555146,0.001875,10,0,436,13504.250767113987,1,0.0
265,34431.58619124696,0.001875,10,0,436,13545.892308182265,1,0.0
266,34561.77869878458,0.001875,10,0,436,13587.49246238077,1,0.0
267,34691.92964751323,0.001875,10,0,436,13629.051271351036,1,0.0
268,34822.03907873653,0.001875,10,0,436,13670.568776693224,1,0.0
269,34952.107033716566,0.001875,10,0,436,13712.045019966139,1,0.0
270,35082.13355367388,0.001875,10,0,436,13753.480042687288,1,0.0
271,35212.11867978754,0.001875,10,0,436,13794.873886332914,1,0.0
272,35342.062453195205,0.001875,10,0,436,13836.226592338036,1,0.0
273,35471.96491499311,0.001875,10,0,436,13877.538202096506,1,0.0
274,35601.82610623615,0.001875,10,0,436,13918.808756961025,1,0.0
275,35731.64606793791,0.001875,10,0,436,13960.038298243198,1,0.0
276,35861.42484107069,0.001875,10,0,436,14001.22686721359,1,0.0
277,35991.16246656559,0.001875,10,0,436,14042.374505101732,1,0.0
278,36120.858985312494,0.001875,10,0,436,14083.481253096203,1,0.0
279,36250.51443816015,0.001875,10,0,436,14124.547152344632,1,0.0
280,36380.128865916195,0.001875,10,0,436,14165.572243953775,1,0.0
281,36509.7023093472,0.001875,10,0,436,14206.556568989525,1,0.0
282,36639.23480917873,0.001875,10,0,436,14247.500168476972,1,0.0
283,36768.72640609533,0.001875,10,0,436,14288.403083400446,1,0.0
284,36898.17714074063,0.001875,10,0,436,14329.26535470355,1,0.0
285,37027.58705371734,0.001875,10,0,436,14370.08702328919,1,0.0
286,37156.95618558732,0.001875,10,0,436,14410.868130019644,1,0.0
287,37286.2845768716,0.001875,10,0,436,14451.608715716578,1,0.0
288,37415.57226805044,0.001875,10,0,436,14492.308821161096,1,0.0
289,37544.81929956334,0.001875,10,0,436,14532.96848709379,1,0.0
290,37674.02571180913,0.001875,10,0,436,14573.58775421476,1,0.0
291,37803.19154514595,0.001875,10,0,436,14614.16666318367,1,0.0
292,37932.31683989133,0.001875,10,0,436,14654.705254619797,1,0.0
293,38061.40163632223,0.001875,10,0,436,14695.203569102041,1,0.0
294,38190.445974675065,0.001875,10,0,436,14735.661647169,1,0.0
295,38319.44989514575,0.001875,10,0,436,14776.079529318979,1,0.0
296,38448.41343788974,0.001875,10,0,436,14816.457256010066,1,0.0
297,38577.336643022085,0.001875,10,0,436,14856.794867660137,1,0.0
298,38706.21955061744,0.001875,10,0,436,14897.092404646923,1,0.0
299,38832.06593883536,0.001875,10,0,438,14937.361782075415,1,1.0
